INFO:start logging on: 2021-02-26--22-04-39 
WARNING:failed on this book, please handle error!!!
DEBUG:https://www.amazon.cn:443 "GET /dp/B08LKZ7XPT/ref=sr_1_5164?dchild=1&qid=1614002089&s=digital-text&sr=1-5164 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B0794MHLJG/ref=sr_1_5165?dchild=1&qid=1614002089&s=digital-text&sr=1-5165 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07Z5LSQ1K/ref=sr_1_5166?dchild=1&qid=1614002089&s=digital-text&sr=1-5166 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B01M3VMIXT/ref=sr_1_5167?dchild=1&qid=1614002089&s=digital-text&sr=1-5167 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B01GO2SNRO/ref=sr_1_5169?dchild=1&qid=1614002089&s=digital-text&sr=1-5169 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B07ZF7793T/ref=sr_1_5171?dchild=1&qid=1614002089&s=digital-text&sr=1-5171 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B074SGX4XW/ref=sr_1_5168?dchild=1&qid=1614002089&s=digital-text&sr=1-5168 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B08FSJRZPG/ref=sr_1_5172?dchild=1&qid=1614002089&s=digital-text&sr=1-5172 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B0869GLKMG/ref=sr_1_5170?dchild=1&qid=1614002089&s=digital-text&sr=1-5170 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B018I1G93E/ref=sr_1_5173?dchild=1&qid=1614002089&s=digital-text&sr=1-5173 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B00W3BSJ1G/ref=sr_1_5174?dchild=1&qid=1614002089&s=digital-text&sr=1-5174 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B075R48JJX/ref=sr_1_5176?dchild=1&qid=1614002089&s=digital-text&sr=1-5176 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B08DHKZXMC/ref=sr_1_5177?dchild=1&qid=1614002089&s=digital-text&sr=1-5177 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B00KNTGDMM/ref=sr_1_5175?dchild=1&qid=1614002089&s=digital-text&sr=1-5175 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B08CB4W9YT/ref=sr_1_5178?dchild=1&qid=1614002089&s=digital-text&sr=1-5178 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B07RHSP48V/ref=sr_1_5180?dchild=1&qid=1614002089&s=digital-text&sr=1-5180 HTTP/1.1" 200 2420
DEBUG:https://www.amazon.cn:443 "GET /dp/B07M5SZLGX/ref=sr_1_5181?dchild=1&qid=1614002089&s=digital-text&sr=1-5181 HTTP/1.1" 200 2416
